news ID,url,title,time,content,LogisticRegression_score,MultinomialNB_score,DeepLearning_LSTM_score,Sum,emotion_sum,emotion,DeepLearning_emotion
apl201707130010002,http://www.appledaily.com.tw/realtimenews/article/local/20170713/1159840/變態補教師　拐國一女拍下體特寫照,變態補教師　拐國一女拍下體特寫照,2017/07/13 00:10,台南市一名國中補教老師，涉嫌在兩年前誘騙、猥褻一名國一女學生，在補習班教室內要求女學生露出下體，拿手機拍攝私密處。今年5月林奕含事件爆發，女學生才頓悟自己遭補教老師性侵，主動告訴家長並報案。檢警傳喚29歲邱姓教師，在他的手機內發現女性私密處特寫照片，背景是補習班教室，女學生看過照片，發現這張照片不是她的，竟然是另外一名女學生的。檢警認為，邱姓教師至少拍攝兩名女學生私密處照片，他坦承涉案，全案依妨礙性自主罪移送台南地檢署偵辦。家長向《蘋果》爆料「台南市一名國中補教男師誘騙女學生事件」。邱姓教師今年29歲，長相斯文，是一家中型補習班的理化教師，他涉嫌在兩年前誘拐當時就讀國中一年級的女學生。邱男向女學生示好，表示對方氣質優雅，為了讓女學生功課突飛猛進，特別留下對方在教室內個別輔導。邱姓教師利用短暫時間，在補習班教室內猥褻女學生，甚至要求對方露出下體供他拍照，藉此意淫。因邱姓教師沒有動手碰觸女學生下體，對方自認「不嚴重」，隱忍迄今。直到今年4月底爆發林奕含事件，女學生才驚覺邱姓教師「獸行」，她告訴家長，並通報台南市家庭暴力暨性侵害防治中心。檢警傳喚邱姓教師到案，竟在他的新手機內發現多張女性的私密處裸照，其中一張背景竟然是補習班教室。檢警拷貝照片供女學生確認，她表示照片不是她，檢警懷疑還有另外一名女學生受害，經過私下訪查，又找到另外一名被害女學生。邱姓教師否認涉案，辯稱手機內的私密處特寫裸照，是她從網路下載，他絕對沒有侵害補習班學生。但檢警根據照片的原資料，發現拍攝時間是兩年前，地點是在補習班，相關事證明確，全案經初步調查，確認邱姓教師觸犯妨害性自主罪。因邱嫌非現行犯，警方將全案函送台南地檢署，後續由檢察官追查是否還有其他被害人。（辛啟松／台南報導） 【小編推薦，大家都在看......】7男女摩鐵吸毒　呆問：包尿布是真的嗎紅車男一句話浪漫求婚　踩中女友大地雷【獨家】林子偉大聯盟發光　阿嬤心疼他吃嘸這味,0.112096605265,-1.0,0.999908,0.112004694903,Positive,Positive,1
apl201707130010003,http://www.appledaily.com.tw/realtimenews/article/3c/20170713/1159876/手遊《白貓Project》將推神秘企劃　新關卡與角色將登場,手遊《白貓Project》將推神秘企劃　新關卡與角色將登場,2017/07/13 00:10,由日本Sony集團旗下之網際網路服務事業So-net所代理的免費3D動作角色扮演遊戲《白貓Project》日前在粉絲團預告，將會公布新的神祕合作企劃。而日前也在給媒體的邀請函中寫道將會推出新島嶼關卡及3位限定新角登場。今(13)將舉辦活動記者會，將公開企劃全貌外，So-net的新辦公室也將首度對媒體曝光。《白貓Project》無複雜的操作介面，玩家只需簡單的點擊畫面就能進行攻擊、放招等不同的操作，且角色都有日本聲優進行配音。不僅在故事劇情上，在聽覺上也有不錯的遊玩體驗。而代理《白貓Project》的So-net也將首度對媒體曝光新辦公室全貌，可一探究竟手遊公司的辦公室究竟是甚麼樣子。（莊哲瑋／綜合報導）小編推薦【香港直擊】開Uber門檻變高 靠這些來找駕駛【搶便宜】3C賣場拚價　電扇不到400元  ,0.94519451606,-0.999497193293,0.999945,0.945642486493,Positive,Positive,1
apl201707130009000,http://www.appledaily.com.tw/realtimenews/article/strange/20170713/1159796/【愛漂亮】超限量手工小書少女心快搶！,【愛漂亮】超限量手工小書  少女心快搶！,2017/07/13 00:09,蘭蔻與法國設計師Olympia Le-Tan合作推出「夢幻樂園」系列，包括絕對完美唇膏、激光煥白輕感氣墊粉餅、唇露等明星商品共11樣，已經在網路上掀起可愛風暴！設計師Olympia Le-Tan以復古童趣風格受到喜愛，其中主打的眼唇頰彩盤就像一本小書，以手工刺繡為書封，打開後則是彩妝盤，內含底膏、腮紅、眼影等，這些色彩都是設計師Olympia Le-Tan挑選出具代表性與吸引她的作品，色號名稱也保留了上市年份，非常具有收藏價值，這系列商品台灣預計8月上市。(解光芸／台北報導)圖／品牌提供新鮮試用文及美容訊息快加臉書社團「蘋果花愛漂亮」小編推薦【鮮奇片】看過嗎？ 台灣有這麼多像藝術品的植物種子【排行片】Tomod’s彩妝Top5 第二名補貨就架空【爽玩片】暑假出遊 這幾樣一定要帶！ ,0.965551201791,0.825895658872,0.999876,2.79132240617,Positive,Positive,1
apl201707130008000,http://www.appledaily.com.tw/realtimenews/article/entertainment/20170713/1159559/【泡牛郎風波】劉曉憶41歲剩女忙於減重　高中熱戀張兆志,【泡牛郎風波】劉曉憶41歲剩女忙於減重　高中熱戀張兆志,2017/07/13 00:08,41歲劉曉憶被控泡牛郎不付錢，她出身演藝世家，母親是唱紅《一朵小花》的資深歌手孔蘭薰，父親是70年代中視小生劉長鳴，劉曉憶似乎承襲雙親的演藝細胞，出道超過20年，近來多演出8點檔連續劇，2010年曾以《我的爸爸是流氓》拿下金鐘獎迷你劇集女配角獎，她至今未婚，最讓人熟知的戀情是在高中時和張兆志交往，她的「第一次」獻給了張兆志。劉曉憶出道時是清秀大眼美女，但近幾年隨著年紀增長，身材也越趨圓潤，最重時曾飆至95公斤，她為身材苦惱曾做過切胃手術，2011年切除3分之2的胃，170公分的她一度瘦到70公斤，但之後又復胖。她近來因和《牡丹花開》同劇演員李㼈打賭減重，已從75公斤瘦到68公斤，成功甩肉7公斤，據悉還吸引瘦身代言。劉曉憶至今小姑獨處，她曾坦言媽媽曾擔心，想介紹對象，但現在媽媽已覺得女兒沒碰到好的就別嫁了。反而是媽媽孔蘭薰戀情較為豐富，她曾有2段婚姻，和第2任老公劉長鳴戀愛談了2個多月，因懷孕而結婚，婚姻在劉曉憶3歲時畫下句點，而孔蘭薰離婚後獨力扶養女兒，單身39年至今未再婚。（宇若霏／台北報導）【相關新聞】【獨家控訴】8點檔女星叫檯還咬人　男公關出面控白玩(動畫)【大家都在看】【狗仔直擊】利菁又進廠！進出整形診所變這樣【獨家】陳國華夫婦南法飯店遇劫　辣妻迷煙轉醒求助無門【live名人大平台】今晚8點黃子佼PK陳孫華　掏寶貝尬潮味 ,-0.700787307938,-0.99999999999,0.995345,-0.705442609499,Negative,Negative,-1
apl201707130008001,http://www.appledaily.com.tw/realtimenews/article/forum/20170713/1159654/私教工會：讓體質差的學校退場才是救學生,私教工會：讓體質差的學校退場才是救學生,2017/07/13 00:08,王宏男／台灣私立學校教育產業工會理事在2017年5月《親子天下》王韻齡老師引用教育部國民及學前教育邱乾國署長一句話作為標題「讓不適任教師退場就是救學生」，筆者認為名稱可以改一下。現階段政府更該做，迫切做的是讓不適任「學校」退場才是救學生，當然也可以解釋為「讓體質差的學校退場才是救學生」。依據教育部統計處2017年資料顯示，我國私立高中職有211所，不含公立的156所；而私立大專院校有107所，不含公立50所，私立高中職加上私立大專院校共318所。2017年12年國中畢業生為23萬7933人，逐年遞減1至2萬人；而2017年大學名額有24萬2825人，僅17萬2921人報考。學校因應3年後的這批2017年國中畢業生，人口銳減之下教育部定會擬定策略減招；而私立高中(職)與私立大專院校，勢必在紅海競爭環境下搶學生，因此招生就會是學校存續關鍵。資方也會將招生壓力轉嫁到勞方，也就是教師身上，而產生更多問題。此外，小校經營沒那麼多金子銀彈更是維持不易，特別是學生數高中（職）低於500人，大專院校低於3000人的學校，光收學生學雜費很可能無法應付龐大教師薪水。而現在教育部擬定退場機制模糊不清且方向不明，姑息養奸縱容私校胡作非為。最常見的私校高中職亂象分別是招生綁聘約、公款挪用、合法掩護非法，最後是詐領鐘點費，以下將分別逐一說明：一、「招生綁聘約」，教師基數未達標準者隨即解約最常見的潛規則，是第一年招生未達標準，也就是校務會議通過的招生基數，教師還可收到聘書，一旦第二年再次未達標準的話，下場就是捲舖蓋走路。過去的教師教學品質已不再受重視，校方重視的是招生基數，也就是你能為學校帶來多少位學生，以達到最低開班人數，校方對教師規範是無所不用其極。解聘就是對招生不佳教師武器，方式更是粗劣，依據《教師法》14條：「學校教師評審委員會依第十四條規定作成教師解聘、停聘或不續聘之決議後，學校應自決議作成日起十日內報請主管教育行政機關核准，並同時以書面附理由通知當事人。教師解聘、停聘或不續聘案於主管教育行政機關核准前，聘約期限屆滿者，學校應予暫時繼續聘任。」然而很多學校未經教師評議委員會通過的程序，或書面通知當事人的程序，就要教師辦離職手續，蔑視勞工權益；並使用各種手段要求所屬自願離職，迴避法令，目的在避免付出龐大資遣費。二、申請計畫案「公款挪用」，用在招生宣導與新生入學獎助學金遇缺不補，人力吃緊，是私校在少子化下最常見現象。而公校與私校最大不同是私校必須申請很多計畫案才能維持經營，否則就很可能陷入經營困窘；公校則有穩定財源支持，計畫申請是為了績效而非生存。而每年均質化、優質化、品德教育、家庭教育、學習扶助、職場體驗、就業導向專班等琳瑯滿目計畫，少則幾10萬動則上百萬元，是各校爭取肥肉。特別是計畫案中的資本門，最容易低價高報，校方將省下的經費挪用來促進招生。舉資源教室輔導員為例，2017年全國高中職補助通過40位資源教室輔導員，每年國民及學前教育署補助每校一位60萬元整。資源教室輔導員工作內容不外乎教是管理資源教室，協助特殊學生需求與建檔。校方將腦筋動到這頭上，為節省人力，本該輔導員歸輔導室管理，就將輔導員安排去學務處當普通班導師，荒廢資源教室，影響特教生受教權。簡言之，即挪用國教署補助款，從事不當的派遣與工作，明確違反行政契約。至於其他計畫案中的資本門，則是最容易低價高報，校方將省下來的錢，拿來討好未來的新生，將政府補助經費挪用來促進招生，3C產品及獎助學金讓新生選擇。三、「合法掩護非法」設立三加四產學合作專班（或建教合作專班）以人才在地化為名，從事變相廉價勞工之實。即用合法實習名義，掩護不法的產學合作。在學的方面，三年在高中(職)每周上一天課(周六或周日擇一)，四年大學(原則上週末一天)；在產的方面，高中加上大學二者綁在同一間廠商，也就是必須要在工廠待七年。對於後半段不愛念書國中生，被短視薪水2萬1009元所迷惑而選擇，家長也會受國立大學光環所影響。這邊所要強調的是合作與執行方式出了很大紕漏，依據《高級中等學校建教合作實施及建教生權益保障法》，「第五條指出：學校依各年級專業課程需求，在不調整課程架構之前提下，使學生於寒暑假或學期中至建教合作機構接受職業技能訓練。」然而很多學校為配合廠家促進招生，隱藏事實僅讓學生偷偷在學校上一天課，其餘時間皆在工廠實習，嚴重違反第五條規定。四、學生數少的班級，違法併班上課「詐領鐘點費」以特殊教育為例，校方每年固定可得到教育部300多萬元經常門與資本門補助。依《高中特教法》規定，7人方能開班，3個年級3位班導師。少子化後，生源少裁更多的是老師，減為3個年級1位班導師。術科按規定分班上課，共同科目只好併班上課。因為違法，為掩人耳目，併班上課後的教室日誌分二個版本，實用版與評鑑板，實用版給學校教務主任看，評鑑版給教育部評鑑委員看。到了評鑑訪視，教育部官員只要看到會計核銷帳冊與教務處課表對照無誤，基本上很難抓到缺失。此外，學習扶助計畫通常是利用第八節課或其他時間，針對語文類較弱的學生加強輔導。然而上有政策下有對策，校方計畫是提了，教育部也通過了，問題出在未依法執行。實際上第八節課並非用來扶助學生，而是用來從事其他不相關活動，而犧牲學生權益。最後會計核銷，也只是抓幾位學生拍拍照片便宜行事，鐘點費輕鬆入袋。揆諸上述，私校問題政府責無旁貸，在政策混沌不明下，苦的是家長與學生，社會帶給家長錯誤的觀念，學校帶給學生錯誤的資訊。再則，資方學校違法亂紀事情層出不窮且變本加厲，勞方教師為保住工作則噤聲不語。在僧多粥少環境下，追本溯源仍是政府政策失當。有進者指出有進者指出「這十多年來，政策鄉愿一味標新，『養』虎不成反被犬咬，誰收這爛攤子？若政府再無長遠計畫，所有良善美意都將付諸流水，最後剩下廚餘一堆。」,-0.999998562583,-1.0,0.999981,-1.00001739765,Negative,Negative,-1
apl201707130008002,http://www.appledaily.com.tw/realtimenews/article/animal/20170713/1159777/【麻吉片】曾經是戰鬥犬的牠竟跟倉鼠變成好麻吉,【麻吉片】曾經是戰鬥犬的牠 竟跟倉鼠變成好麻吉,2017/07/13 00:08,臉書The Dodo分享一隻狗和倉鼠的故事，羅威納犬Razor原本被練成戰鬥犬，但後來被倉鼠Snickers的主人帶回家，沒想到一狗一鼠竟變成好朋友，而Snickers最喜歡在Razor身上爬來爬去，兩人的友誼令人羨慕。（陳映彤／綜合報導）資料來源： 臉書The Dodo更多內容，請上毛愛蘋果粉絲團推薦閲讀【幫助片】南非長尾猴擺脫汙名　終順利成長【救援片】流浪狗受困　救援人員耐心解救 ,0.850191141242,-0.23204286419,0.999998,1.61814625049,Positive,Positive,1
apl201707130008003,http://www.appledaily.com.tw/realtimenews/article/international/20170713/1159882/女網友約過夜　他赴約後被虐成紫屁股,女網友約過夜　他赴約後被虐成紫屁股,2017/07/13 00:08,見女網友卻遭虐打！中國廣州25歲的青年阿豪，日前到廣東英德市去見女網友，想不到根本遭到設局，他被帶進一間小屋後就遭到2名男子狂毆、劫財、拘禁，2天後凌晨獲釋時已經全身瘀青，整個屁股更是被打到變成紫色。據中國《廣州日報》報導，阿豪用微信「搖」到一名女網友，聊了好幾天覺得很愉快，對於便邀他見面並過夜，他便於7月9日上午搭車到英德找女網友，在場還有一名女網友的女同事。3人後來到女網友住處，想不到一進去2女便離開，屋內的2名男子則將阿豪帶到一間空房間，之後便被拿走手機暴打，「剛開始是打臉和背，一直打了幾個小時」。隔天對方又用粗木棍狂打阿豪屁股，邊打還邊要求阿豪轉帳，轉完帳又命令他用微信和打電話到處借錢，最後總共被轉走5、6千元人民幣，手機、平板電腦和銀行卡也都被拿走。阿豪到了11日凌晨才被放走，整個人全身瘀傷，半邊臉浮腫，而屁股最慘，則已全部變成紫色，阿豪目前仍無法坐下或躺下。目前警方已經介入調查。（即時新聞中心／綜合報導）【小編推薦】員工失誤陪飛　普吉島拖曳傘遊客空中墜海亡 女駕駛對酒測棒這樣做　網友笑噴：老江湖 大雨就在前方！騎士們換裝只能衝了,-0.353431161622,-0.999999999784,0.999882,-0.35354965544,Negative,Negative,-1
apl201707130007000,http://www.appledaily.com.tw/realtimenews/article/animal/20170713/1159770/【幫助片】南非長尾猴擺脫汙名　終順利成長,【幫助片】南非長尾猴擺脫汙名　終順利成長,2017/07/13 00:07,長尾猴（Vervet monkey）在南非被視為有害動物，在法律上甚至被定義為害蟲，引起當地人的敵視、十分可憐。根據粉絲頁Dodo Impact分享的影片，有群熱心志工，為的長尾猴孤兒們成立收容所，不只提供了照顧，還在小長尾猴準備好時，讓母猴接手照顧陪伴，避免這些可憐小猴因汙名化而落於被捕殺的命運。（廖家葆／綜合報導）更多內容，請上毛愛蘋果粉絲團推薦閲讀【麻吉片】曾經是戰鬥犬的牠 竟跟倉鼠變成好麻吉【救援片】流浪狗受困　救援人員耐心解救 ,0.288674380365,-0.997505633689,0.940088,0.231256482328,Positive,Positive,1
apl201707130006000,http://www.appledaily.com.tw/realtimenews/article/entertainment/20170713/1159561/【獨家】陳國華夫婦南法飯店遇劫　辣妻迷煙轉醒求助無門,【獨家】陳國華夫婦南法飯店遇劫　辣妻迷煙轉醒求助無門,2017/07/13 00:06,音樂人陳國華與老婆Ivy上月29日到法國南部二度蜜月，沒想到過程狀況不斷，第2天不慎搞丟護照，幸好隔天找回，第4天起床，又發現包括兩支iPhone和平板電腦、數位相機，與新買的VR360、香菸與首飾等財物全都不翼而飛，總損失約20萬元，她心有餘悸地說：「小偷在我們完全熟睡情況下入侵，但我都沒有知覺，我是很淺眠也很容易頻尿的人，朋友說我們可能被他們用迷煙迷昏，所以沒有感覺，其實若有感覺起床抓人也不一定好，萬一衝突起來，人受傷不更慘？就當財去人安樂了。」他們是清早7點發現財物不翼而飛，Ivy說，「老公把我搖醒，發現手機平板等都不見了，到樓下櫃台反映時，已瞥見隔壁房的俄羅斯夫婦正在跟櫃台反映且報案，對方也是損失慘重，連重機鑰匙都被偷，不知該如何騎車，警方到場後，也僅問他們，幾點睡覺？狀況如何？損失多少？根本沒有進房採集指紋等證據」。最離譜的是，他們住的是南法4星級的PALMYRA GOLF HOTEL，飯店走廊竟沒有監視器，飯店理由是說，「我們是講人權的國家，所以不能裝監視器拍到客人隱私」，Ivy無奈表示：「飯店雖然說有保險，但沒問清楚我們財損狀況，也沒有說要如何匯款給我們，想想可能會被蒙混掉。」飯店還說，幸好他們沒有驚醒，否則要是跟嫌犯打鬥或爭鬧起來，後果不知如何，因之前有人因打死竊賊，被抓去關，但法國講人權，可以把小偷抓起來，不可對他的身體有侵犯。Ivy說過去出國也曾被扒被搶，但這次最可怕，因為完全沒有感覺之下被洗劫財物，手機中孩子們的成長照片也全都沒了，相當難過，看到法國警方辦案，她覺得也是一絕，說要請刑警查案，竟還要預約，也算開了眼界，那地方再也不會去了。（葉文正／台北報導）【大家都在看】【獨家控訴】8點檔女星叫檯還咬人　男公關出面控白玩(動畫)【泡牛郎風波】劉曉憶41歲剩女忙於減重　高中熱戀張兆志【live名人大平台】今晚8點黃子佼PK陳孫華　掏寶貝尬潮味,-0.817861927168,-1.0,0.729315,-1.08854736151,Negative,Negative,-1
apl201707130006001,http://www.appledaily.com.tw/realtimenews/article/forum/20170713/1159651/律師陳又新：當法令跟不上新創步伐,律師陳又新：當法令跟不上新創步伐,2017/07/13 00:06,陳又新／律師針對無樁共享單車oBike停車問題，雙北管制不同調：新北市禁止具營利性質之oBike佔用公用停車位，台北市則認為停放於已劃定的自行車停車位或機慢車位就不需處罰。不論態度為何，雙北市面臨的其實是同一個問題：當為了環保、健康等理由而推動單車成為都市運輸工具一環的同時，如何解決因缺乏法令規範與管理制度而產生的亂象。台灣現行法規對於單車根本是毫無規範，基本上係比照「機慢車」之管制標準，但在管制強度有限的情況下，oBike所產生之外部成本確實會比有政府支持、有樁式的Ubike來得大。要解決這個問題就必須正視這些環保運輸工具亦有管制之必要，例如以編號管理，並鼓勵私有化及登記制度，以個人名義持有的單車不課徵額外使用費，但公司或團體所有具營利性質者，則需考慮另行課徵道路使用費，並比照機車繳納停車費。如此一來，共享平台可以合法營業，透過登記制度，亦可針對違停之單車所有人進行處罰。現行台灣有樁式租賃市場已被微笑單車給壟斷，開放其他業者進入競爭未必不是好事，然而政府針對新創產業帶來的衝擊，必須具備更快、更好的反應能力，並且要能適時彈性修正制度。在新創產業領域，由於管制法令往往尚未能建立，如果仍高舉依法行政的大旗，那就會導致所有新創產業遭到扼殺的結果。另就業者的立場，將創新產業產生的外部性考量在內，而非表明挑戰法律底線，才是正確的態度；以iRent租車為例，該公司即考量可能產生的外部成本後，將汽車都停放在私有停車場而非公有停車格，避免因其營業行為，長時間佔用、排擠公眾停車使用而影響停車秩序。惟有透過管制規範的建立，並將外部成本合理地導入業者成本中，這種新創的商業模式才有可能與現行社會順利地融合。而政府一昧排斥，貿然採取鐵腕措施，對商業創新毫無助益，也只是讓公務體系背上守舊迂腐的黑鍋而已。,-0.948985795773,-1.0,0.999996,-0.948989848889,Negative,Negative,-1
apl201707130006002,http://www.appledaily.com.tw/realtimenews/article/animal/20170713/1159766/【救援片】流浪狗受困　救援人員耐心解救,【救援片】流浪狗受困　救援人員耐心解救,2017/07/13 00:06,印度動物救援組織(Animal Aid Unlimited)長年來一直在當地幫助許多無助、受傷的流浪狗，臉書Dodo Impact近日分享一段影片，這隻流浪狗意外被困在門上，不停哀號，看上去非常害怕的模樣，救援人員接獲消息趕到現場，先溫柔地安撫牠，等牠放下戒心、冷靜下來後再幫牠脫困，事後將狗狗帶回收容所，在那牠能受到妥善照顧，也有一群值得牠信任的志工會陪伴著牠。（吳宣／綜合報導）更多內容，請上毛愛蘋果粉絲團推薦閲讀【麻吉片】曾經是戰鬥犬的牠 竟跟倉鼠變成好麻吉【幫助片】南非長尾猴擺脫汙名　終順利成長 ,0.788111515656,-0.994004606943,0.999999,0.794106193458,Positive,Positive,1
apl201707130006003,http://www.appledaily.com.tw/realtimenews/article/life/20170713/1159874/大雨就在前方！騎士們換裝只能衝了,大雨就在前方！騎士們換裝只能衝了,2017/07/13 00:06,奇特景象！近日午後常有大雨，有網友在《臉書》社團「爆料公社」分享奇特一幕，新北市浮洲橋上被大雨分成兩個世界，大漢溪東邊大雨傾盆，而西邊則沒有雨，騎士們就趁著即將進入雨中世界時，趕緊在橋上穿上雨衣。網友們看了照片紛紛留言，「好神奇哦」、「好壯觀的場面，一群人停車換裝」、「大自然真奧妙」、「有雨衣就可以衝，沒雨衣等雨淋」、「1分鐘著裝時間...」、「看是換裝快還是雨雲移動快」。（即時新聞中心／綜合報導）【小編推薦】員工失誤陪飛　普吉島拖曳傘遊客空中墜海亡 女駕駛對酒測棒這樣做　網友笑噴：老江湖 女網友約過夜　他赴約後被虐成紫屁股,0.48409822081,-0.989522278628,0.999997,0.49457296195,Positive,Positive,1
apl201707130005000,http://www.appledaily.com.tw/realtimenews/article/international/20170713/1157364/誰是洪堡德,誰是洪堡德,2017/07/13 00:05,本內容由TED-Ed提供你聽過洪堡德這名字嗎? 大概沒有。這位地質學家和南美探險家是十八世紀的超級科學家。他旅行二萬四千英里，記錄並瞭解自然萬物及其棲地的關連性。George Mehler 於這一課為大家介紹洪堡德的著名事蹟，並告訴我們為什麼這些發現於現代依舊保有其重要性。（翻譯：Anny Chung，審譯：Hao-Wei Chang）TED-Ed【英文版】誰是洪堡德 ,0.54287387352,-0.187525599775,0.998922,1.35427002572,Positive,Positive,1
apl201707130005001,http://www.appledaily.com.tw/realtimenews/article/entertainment/20170713/1159560/【狗仔直擊】利菁又進廠！進出整形診所變這樣,【狗仔直擊】利菁又進廠！進出整形診所變這樣,2017/07/13 00:05,54歲「麻辣天后」利菁5月初回購物天后老本行，除了在Yahoo！奇摩網站直播購物節目繼續拚搏，主持節目也不忘另闢財源，似乎想讓自己在鏡頭前更好看，日前《蘋果》直擊她在老公許育仁陪伴下，一起離開李進良（阿良）開設的嘉仕美整形診所，戴口罩又戴帽子的她，幾乎遮住整張臉，之前她曾傳出花50萬元做正顎手術，如今不知是否又「進廠維修」，引人揣測。7月10日傍晚，《蘋果》直擊一位戴著口罩、帽子遮住大半張臉、都快遮到眼睛的女子，快步走出阿良的醫美診所，男伴在身旁緊隨，2人一走出診所大樓門口，便迅速攔計程車準備走人。記者近距離細看才發現原來是利菁跟老公許育仁， 2人上了計程車隨即往利菁住處方向駛去，雖是已近晚餐時間，利菁明顯不欲在外多作停留，只想直接回家，下車時許育仁一手提著大袋日用品，一手幫老婆開車門，一路「隨扈」利菁進家門，利菁和小14歲的許育仁5月8日才歡慶結婚15周年的「水晶婚」，感情此刻看來始終甜蜜如一。利菁先前曾傳出為了讓鼻子更挺，花50萬元做正顎手術，但當時她四兩撥千斤說「只是造型不一樣啦，但保養是一輩子的事，死的時候要比活的時候漂亮」來否認。如今又被直擊從醫美診所離開，對此她昨透過所屬經紀公司伊林表示：「老公先陪我去健身房運動，之後才去診所做體雕按摩背部20分鐘，而且老公還是第一次陪我去健身，讓我超感動的。」（特勤組、蔡維歆／台北報導）【大家都在看】【live名人大平台】今晚8點黃子佼PK陳孫華　掏寶貝尬潮味【獨家】陳國華夫婦南法飯店遇劫　辣妻迷煙轉醒求助無門,-0.64691097496,-0.999999999995,0.999998,-0.646913239932,Negative,Negative,-1
apl201707130005002,http://www.appledaily.com.tw/realtimenews/article/strange/20170713/1159659/【祕密客】充滿氣孔米麵包Q軟又保濕,【祕密客】充滿氣孔米麵包 Q軟又保濕,2017/07/13 00:05,這家原本在內科以餐盒起家的小餐館，3年前搬來大直，除了外帶餐盒外，也提供內用座位讓大家輕鬆享用，餐點以米食為主，甚至連勾芡醬汁也是用米漿製成。白松露蘆筍燉飯佐半熟蛋附上的濃湯及米麵包，加入米粉製作的麵包吃起來香Q，還有完整米粒增添風味，彈牙口感我喜歡。南瓜湯香濃滑順，搭配烤過的米麵包甜鹹脆口，為湯品加分。散發濃郁松露香氣的燉飯，佈滿蘆筍、蘑菇及玉米筍，還有一顆半熟蛋，緩緩流出的濃郁蛋黃及蛋香完全讓祕密客無法招架，燉飯中加入大量洋蔥，口味佳香氣足，只是選用苗栗米製成的燉飯口感較軟爛，有些可惜。餐後附上加入糙米的玄米茶，喝起來清新順口。單點的豆腐沙拉，毫無特色的基本搭配完全是靠甜甜胡麻醬讓我吃光它。內含沙拉、麵包、薯餅、炒蛋及漢堡排的起司漢堡樂活鐵盤早午餐，手工製作的內容讓人吃得安心，以藍柑橘製成的檸檬汁，酸酸甜甜好滋味。小巧的漢堡排，以純豬肉製作，口感偏肥但不油膩，一旁的嫩蛋倒是表現突出，香滑多汁又厚實，搭配麵包也不錯，還有這個加入紅栗米製成的薯餅，皮香酥內綿密，風味特殊。最後送上的這碟小菜，原來是被餐廳遺忘的燉飯前菜，只好讓我邊喝咖啡邊配菜。餐點堅持手工製作是優點，只是出餐順序和速度也要兼顧，可別讓客人乾空等啊！秘密客：我可是超好相處，除了肚子餓的時候。米時 Rice Moment台北市中山區明水路397巷5號(02)2533-1215小編推薦【鮮奇片】看過嗎？ 台灣有這麼多像藝術品的植物種子【排行片】Tomod’s彩妝Top5 第二名補貨就架空【爽玩片】暑假出遊 這幾樣一定要帶！ ,0.855936845375,0.999967703233,0.999796,2.85570087954,Positive,Positive,1
apl201707130005003,http://www.appledaily.com.tw/realtimenews/article/finance/20170713/1159885/大便是黃金？他說這坨屎是地表最安全投資,大便是黃金？他說這坨屎是地表最安全投資,2017/07/13 00:05,隨著全球經濟風險愈來愈高，全球最安全投資標的是什麼？以下這名專家的看法可能令人大感意外。美國金融部落客史密斯（Charles Hugh Smith）在他的部落格of two minds.com表示，蝙蝠糞（或海鳥糞）是全球最安全投資標的，以下是他認為蝙蝠糞是全球最安全投資標的的原因：1.最安全投資標的必須獲得源源不斷的龐大需求支撐：無論全球經濟發生什麼事，人們仍需要進食，他們將需要肥料來生產足夠食物以避免大飢荒，這意味他們需要蝙蝠糞和海鳥糞等高品質有機肥料。2.最安全投資標的不能有能在任何地方都能製造或取得的超便宜替代品：蝙蝠糞和海鳥糞是氮、磷和鉀很棒的來源，其中磷和鉀並不常見。史密斯認為，目前蝙蝠糞還沒有能馬上拿到且成本很低的替代品。3.如果金融法規改變可能摧毀1個投資標的，這個標的就不安全：政府修改法規會衝擊銀行存款、退休金和股票，但政府並不容易控制身為實體資產的蝙蝠糞，控制蝙蝠糞的成本也不低。4.交易熱絡的資產不安全：擁擠交易並不安全，因為如果所有船夫都在船的同一側，船會失去穩定。讓船翻覆不需要花太大力氣，市場先生通常不會讓參與擁擠交易的人笑太久。（林文彬／綜合外電報導）【財經焦點，一定要看】【偷拍動畫】郭董的20億飛機洩密了　美國工廠落腳這州？【吳寶春第二】他在台只有國中學歷　名校錄取後變「精英校友」【時間緊迫片】i8這2大亮點還有問題　工程師慌了【羨慕片】騰訊發紅包！　每位員工爽領178萬獎金,-0.725032657849,-0.999939837077,0.999994,-0.724978097762,Negative,Negative,-1
